1263;15245-44-0;30
1264;1335-32-6;30
1265;7446-27-7;30
1266;7758-97-6;30
1267;301-04-2;30
1268;13424-46-9;30
1269;7784-40-9;30
1270;25808-74-6;30
1271;17570-76-2;30
1272;1344-37-2;30
1273;7439-92-1;30
1274;12656-85-8;30
1275;61789-60-4;30
1276;02/01/7758;30
1277;7789-00-6;30
1278;7778-50-9;30
1279;65996-88-5;30
1280;68610-24-2;30
1281;166242-53-1;30
1282;220444-73-5;30
1283;68607-11-4;30
1284;68514-79-4;30
1285;139001-49-3;30
1286;2312-35-8;30
1287;139-40-2;30
1288;158894-67-8;30
1289;2122-19-2;30
1290;23950-58-5;30
1291;189278-12-4;30
1292;106-49-0;30
1293;123312-89-0;30
1294;68391-11-7;30
1295;91-22-5;30
1296;68410-71-9;30
1297;68425-35-4;30
1298;97722-19-5;30
1299;94114-46-2;30
1300;92061-94-4;30
1301;92061-92-2;30
1302;92061-93-3;30
1303;92061-97-7;30
1304;64741-80-6;30
1305;68478-12-6;30
1306;68478-17-1;30
1307;64741-75-9;30
1308;92062-00-5;30
1309;93763-85-0;30
1310;68478-15-9;30
1311;68513-66-6;30
1312;64741-45-3;30
1313;64742-90-1;30
1314;68607-30-7;30
1315;68478-13-7;30
1316;92062-04-9;30
1317;68333-22-2;30
1318;64741-67-9;30
1319;68783-13-1;30
1320;64742-78-5;30
1321;90669-75-3;30
1322;68955-36-2;30
1323;98219-64-8;30
1324;122384-77-4;30
1325;122384-78-5;30
1326;121620-48-2;30
1327;121620-47-1;30
1328;93821-38-6;30
1329;91995-61-8;30
1330;90641-06-8;30
1331;90641-04-6;30
1332;90641-05-7;30
1333;90641-02-4;30
1334;90641-01-3;30
1335;90641-03-5;30
1336;65996-87-4;30
1337;91697-23-3;30
1338;101316-63-6;30
1339;73665-18-6;30
1340;101316-62-5;30
1341;102110-55-4;30
1342;68513-69-9;30
1343;68512-62-9;30
1344;90669-76-4;30
1345;68512-61-8;30
1346;31748-25-1;30
1347;12059-14-2;30
1348;122-34-9;30
1349;03/11/7775;30
1350;10588-01-9;30
1351;15120-21-5;30
1352;04/04/7632;30
1353;12008-41-2;30
1354;12280-03-4;30
1355;85536-19-2;30
1356;85536-20-5;30
1357;64742-89-8;30
1358;68512-78-7;30
1359;64742-95-6;30
1360;85536-17-0;30
1361;92062-15-2;30
1362;65996-79-4;30
1363;8052-41-3;30
1364;203313-25-1;30
1365;02/06/7789;30
1366;100-42-5;30
1367;99105-77-8;30
1368;95-06-7;30
1369;39156-41-7;30
1370;10039-54-0;30
1371;84196-22-5;30
1372;64-67-5;30
1373;77-78-1;30
1374;52033-74-6;30
1375;540-25-0;30
1376;65321-67-7;30
1377;335104-84-2;30
1378;149979-41-9;30
1379;1330-43-4;30
1380;1303-96-4;30
1381;12179-04-3;30
1382;13463-39-3;30
1383;56-23-5;30
1384;7226-23-5;30
1385;61571-06-0;30
1386;118612-00-3;30
1387;12004-35-2;30
1388;14177-55-0;30
1389;15852-21-8;30
1390;14177-51-6;30
1391;12137-12-1;30
1392;62-55-5;30
1393;23564-05-8;30
1394;62-56-6;30
1395;8001-35-2;30
1396;87820-88-0;30
1397;96314-26-0;30
1398;52234-82-9;30
1399;680-31-9;30
1400;140-41-0;30
1401;79-01-6;30
1402;993-16-8;30
1403;24602-86-6;30
1404;68694-11-1;30
1405;2314-97-8;30
1406;1582-09-8;30
1407;1313-27-5;30
1408;12035-38-0;30
1409;15851-52-2;30
1410;12035-39-1;30
1411;70692-93-2;30
1412;126535-15-7;30
1413;51-79-6;30
1414;20108-78-5;30
1415;50471-44-8;30
1416;5216-25-1;30
1417;98-07-7;30
1418;98-87-3;30
1419;100-44-7;30
